path,path_normalized,filename,file_modified_time,file_added_time,file_size,file_hash,sampleRate,nChannels,domain,product,offset,length,lengthMs,centroid,loudness,peak,druminess,lateTransient,coord_x,coord_y,coord_z,coord_w,category,star,unsupported,format
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JV 1080/MaxV - HiSticks.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JV 1080/MaxV - HiSticks.wav,MaxV - HiSticks.wav,1223725382,1623679739,8088,d4f64d9e8749f0cd8a551d08ef445787,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4022,91.2018,0.677399,-14.2194,0.425079,0.263697,0.0,0.640321,0.0750383,0.00818421,0.0685485,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-lotm3.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-lotm3.wav,la-lotm3.wav,1223725380,1623679739,34146,fd9ecaf833dc871442f710180dadb77a,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,17051,386.644,0.373219,-9.23255,0.999969,0.862613,0.0,0.367471,0.198593,-0.0577488,0.00403667,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 026.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 026.wav,JD800 Internal Drums 026.wav,1223725382,1623679739,179190,4186b69484b250300f16d3cf2b30e89f,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,89573,2031.13,0.90128,0.434462,1.0,0.954262,0.0,0.885141,0.68124,0.0649173,-0.0138427,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 025.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 025.wav,JD800 Internal Drums 025.wav,1223725382,1623679739,117304,8bbf0ab04a31136f99f11b1414113ab2,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,58630,1329.48,0.921362,-0.76384,0.975586,0.484446,0.000137517,0.925643,0.684446,0.0772134,-0.0156166,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC09/MC09 HatC_10.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC09/MC09 HatC_10.wav,MC09 HatC_10.wav,1223725384,1623679739,10338,782464dd0fc000865bd63da9c7c615bf,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,5147,116.712,0.602702,-12.2604,0.99646,0.362338,0.0,0.52659,0.0371889,0.0521642,-0.000951199,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 007.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 007.wav,JD800 Internal Drums 007.wav,1223725382,1623679739,7720,3be5cd9869c8b2a6ec0d8455495eda70,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,3838,87.0295,0.860053,-5.53758,0.987274,0.995577,0.0,0.919852,0.182385,0.0616417,0.061401,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-rim.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-rim.wav,la-rim.wav,1223725380,1623679739,5268,44d3b28f6ae028ff845618110791fa59,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2612,59.229,0.67172,-9.68592,0.999969,0.981618,0.0,0.579316,0.0805579,-0.00174818,0.0510753,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland CompuRhythm-78/sample4.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland CompuRhythm-78/sample4.wav,sample4.wav,1223725378,1623679738,11724,69ba6c7b19410cac10a8a1e84299e503,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,5840,132.426,0.629505,-4.57306,0.922394,0.969009,0.0,0.894004,0.25949,0.0562912,0.0846461,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 023.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 023.wav,JD800 Internal Drums 023.wav,1223725382,1623679739,5190,9e23eb01a11a95fcf8190f51da078075,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2573,58.3447,0.660047,-10.8904,0.99173,0.938335,0.0,0.586458,0.0724569,0.00186021,0.0427128,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JV 1080/MaxV - Cowbell.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JV 1080/MaxV - Cowbell.wav,MaxV - Cowbell.wav,1223725382,1623679739,22300,94926ecd8edeebf0c67f8b6348476192,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11128,252.336,0.638207,-20.7921,0.24408,0.85225,0.0,0.623527,0.0929304,0.0670013,-0.0099737,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 021.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 021.wav,JD800 Internal Drums 021.wav,1223725382,1623679739,22652,3c0209cdc84c474e39ffeaafb60621b0,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11304,256.327,0.778414,-5.38467,0.893066,0.940384,0.0,0.89103,0.446203,0.0160674,-0.00362019,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 020.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 020.wav,JD800 Internal Drums 020.wav,1223725382,1623679739,123212,62e8306b14b7cfd56a09c491bac7d3b4,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,61584,1396.46,0.399114,-2.97556,1.0,0.0777844,8.16936e-06,0.423422,0.691171,-0.0164316,-0.00325715,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 019.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 019.wav,JD800 Internal Drums 019.wav,1223725382,1623679739,19486,90503f756694934f693c5f7d66ef58e3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9721,220.431,0.791596,-6.33153,0.874084,0.974127,0.0,0.883804,0.434069,0.0452015,-0.0104362,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 018.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 018.wav,JD800 Internal Drums 018.wav,1223725382,1623679739,130052,8a7268db558ae80a0963c66ed29f4239,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,65004,1474.01,0.294753,-3.33661,0.997406,0.104003,0.0,0.420827,0.794594,0.00395307,0.0238048,FX,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - 78metalb.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - 78metalb.wav,MaxV - 78metalb.wav,1223725384,1623679740,8122,0b1b0d05361541cc9c5192d9bd8c80cb,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4039,91.5873,0.882861,-15.0502,0.203888,0.443545,0.0,0.929857,0.217071,0.098256,0.0639354,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-hitm3.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-hitm3.wav,la-hitm3.wav,1223725380,1623679738,25290,bf8e570c2339404fa12463f547329c0a,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,12623,286.236,0.439505,-9.85384,0.999817,0.805353,0.0,0.369022,0.177933,-0.0454296,0.0105611,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 002.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 002.wav,QuasiB 002.wav,1223725376,1623679738,51028,cd18721df1e81af5ca64592b32e47284,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,25492,578.05,0.700702,-7.91488,0.81308,0.986127,0.0120988,0.905942,0.160474,0.0564521,0.0467793,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 016.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 016.wav,JD800 Internal Drums 016.wav,1223725382,1623679739,43614,18854b2b23b94ac9382b1056d709bed4,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,21785,493.991,0.878048,-4.08927,0.850647,0.527066,0.0,0.90734,0.557227,-0.0105478,-0.00182062,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 015.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 015.wav,JD800 Internal Drums 015.wav,1223725382,1623679739,22530,d442381199d25c57e49ed74358900560,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11243,254.943,0.664369,-7.69306,1.0,0.810612,0.0,0.601404,0.388265,-0.00657033,0.0246618,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 014.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 014.wav,JD800 Internal Drums 014.wav,1223725382,1623679739,15724,37e655af0925b9176b3c7905298aef6a,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,7840,177.778,0.831961,-9.66573,1.0,0.956425,0.0,0.806297,0.26233,0.0350858,0.00746083,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 013.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 013.wav,JD800 Internal Drums 013.wav,1223725382,1623679739,14086,479223053aa4039d0b455d3b92a46b32,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,7021,159.206,0.647733,-4.84006,0.999969,0.96521,0.0,0.611139,0.227602,-0.0203697,0.074285,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 012.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 012.wav,JD800 Internal Drums 012.wav,1223725382,1623679739,25108,d4aea3ee0b194d14e2f02778293b273b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,12532,284.172,0.300578,-11.2024,0.990021,0.946827,0.0,0.407491,0.460091,-0.0225908,0.0234515,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 011.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 011.wav,JD800 Internal Drums 011.wav,1223725382,1623679739,43020,101b4f46744eaa8ce598c6766152f7e7,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,21488,487.256,0.927456,-3.03312,1.0,0.963829,0.0,0.938559,0.577237,0.0824893,-0.00370613,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 010.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 010.wav,JD800 Internal Drums 010.wav,1223725382,1623679739,27256,8dcd184e19463c0f4a55f9bd32597a2b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13606,308.526,0.27774,-11.2784,1.0,0.956211,0.0,0.340995,0.542503,-0.0233905,-0.016486,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 008.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD800/JD800 Internal Drums 008.wav,JD800 Internal Drums 008.wav,1223725382,1623679739,27948,0a98fd93ac697d2e5a42d844944cfed5,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13952,316.372,0.240373,-10.5617,0.999969,0.974431,0.0,0.354128,0.462459,-0.0399325,0.0269829,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiA 002.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiA 002.wav,QuasiA 002.wav,1223725376,1623679737,356968,d86076f5952d49c851e6a5c61b6e82e7,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,178462,4046.76,0.436788,-3.30026,0.999969,0.504024,0.0,0.22673,0.507955,0.0232455,0.140905,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland DDR30/MaxV - DR 03.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland DDR30/MaxV - DR 03.wav,MaxV - DR 03.wav,1223725380,1623679739,20014,0f392a59456c71176af6bef4ba55678e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9985,226.417,0.228522,-9.4676,0.823517,0.994064,0.0,0.250105,0.381108,-0.00416136,0.0521656,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-synsd.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-10 L.A/la-synsd.wav,la-synsd.wav,1223725380,1623679739,22358,7704a0bb1a8e4acd19e9d91112be171d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11157,252.993,0.6016,-7.57717,1.0,0.95643,0.0,0.471007,0.352303,-0.0212941,-0.0302963,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 135.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 135.wav,QuasiB 135.wav,1223725378,1623679738,3006,179f312e50aae72aff694415f7dbf556,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,1481,33.5828,0.166697,-19.7573,1.0,0.975854,0.0,0.116093,0.256222,0.0149969,-0.0161728,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - XYLO.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - XYLO.wav,MaxV - XYLO.wav,1223725382,1623679739,26244,6fcd14b2728ce252a3734ca071f903f5,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,1,13100,297.052,0.426995,-3.99118,1.0,0.663655,0.0,0.513699,0.467585,-0.0149547,0.0120959,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - CRYSTAL.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - CRYSTAL.wav,MaxV - CRYSTAL.wav,1223725380,1623679739,9698,9735655ef34906f779993f1d6a04a939,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4827,109.456,0.704996,-5.37657,0.965759,0.364513,0.0,0.958034,0.233785,0.0638968,0.0724447,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - VIDEO-SD.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - VIDEO-SD.wav,MaxV - VIDEO-SD.wav,1223725382,1623679739,19696,d65cc3f1020170c89a25cce642014c4d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,192,9826,222.812,0.65607,-4.38248,0.748627,0.936123,0.0,0.778182,0.429543,-0.014202,-0.054035,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC09/MC09 HatC_06.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC09/MC09 HatC_06.wav,MC09 HatC_06.wav,1223725384,1623679739,13230,67abb5ed2437ccc68d11d42b01e1983d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,6593,149.501,0.784991,-3.5137,0.969818,0.996046,0.0,0.858914,0.208698,0.0553589,0.0448816,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - TAMBOURN.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - TAMBOURN.wav,MaxV - TAMBOURN.wav,1223725382,1623679739,87814,3c990b2613b085987cbc60ee3adf264f,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,192,43885,995.125,0.806153,-4.64751,1.0,0.379147,0.0,0.951068,0.374534,0.0418487,-0.00350969,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JX3P/MaxV - JX3-SNC1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JX3P/MaxV - JX3-SNC1.wav,MaxV - JX3-SNC1.wav,1223725384,1623679739,210478,a09d8f4ec60af6738cb6362fdeb1d47e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,105217,2385.87,0.478478,-7.9334,0.998718,0.00789091,0.0,0.431062,0.812889,0.0336073,0.0102277,FX,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 114.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 114.wav,QuasiB 114.wav,1223725378,1623679738,52842,ff723471f31c5bd9dcaf323c73a1ae89,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,26399,598.617,0.540466,-8.75839,0.999969,0.987941,0.0,0.391838,0.351767,0.0407244,-0.00169615,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland DDR30/MaxV - DR 12.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland DDR30/MaxV - DR 12.wav,MaxV - DR 12.wav,1223725380,1623679739,27882,2c57c7062f7546fe049ed4cdb4cc3013,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13919,315.624,0.322209,-10.3941,0.553436,0.98598,0.0,0.363268,0.496303,0.100064,0.0353625,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Jnglesd4.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Jnglesd4.wav,MaxV - Jnglesd4.wav,1223725384,1623679740,16250,df3bc3a2db7619b5787ff6a72df4fb4e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,8103,183.742,0.606467,-15.9342,0.293335,0.954104,0.0,0.573238,0.237056,-0.0308585,-0.0220729,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiA 017.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiA 017.wav,QuasiA 017.wav,1223725376,1623679738,226800,3bbc520b95c1259cc7788876f38a06a7,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,113378,2570.93,0.681313,-3.59072,0.992676,0.993235,0.00933309,0.720393,0.400741,0.0435507,0.0248449,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Hc2clap.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Hc2clap.wav,MaxV - Hc2clap.wav,1223725384,1623679740,23134,c6b00083bceafd79bb74e090b6cc809e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11545,261.791,0.708836,-15.1257,0.510803,0.977994,0.0,0.683568,0.415324,-0.00893123,-0.00423248,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - RIDE_CYM.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - RIDE_CYM.wav,MaxV - RIDE_CYM.wav,1223725382,1623679739,68358,6bff1e801ba8dfbbe8daf2b02c59b4a6,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,34157,774.535,0.812192,-9.06724,1.0,0.913356,0.0,0.871268,0.666203,0.0680426,-0.0147529,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - POWER_TM.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - POWER_TM.wav,MaxV - POWER_TM.wav,1223725380,1623679739,46542,d504ade6919dfd08ee1b5468f08af505,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,160,23249,527.188,0.345772,-9.70835,0.97702,0.920845,0.0,0.456621,0.56007,0.0325603,-0.0199225,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-70/MaxV - OP-HIHAT.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland D-70/MaxV - OP-HIHAT.wav,MaxV - OP-HIHAT.wav,1223725380,1623679739,133936,b464c5f62f84307d79561e9fec042500,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,66946,1518.05,0.883593,-5.29778,0.58429,0.90738,0.0,0.895737,0.68185,0.0630711,-0.016533,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - PLUNK.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - PLUNK.wav,MaxV - PLUNK.wav,1223725380,1623679739,12016,c4f3ae6cfc8adc80db7fc94844913c45,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,128,5986,135.737,0.598894,-4.5778,0.999969,0.649608,0.0,0.63982,0.335751,-0.103198,0.0864264,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Mgblip1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Mgblip1.wav,MaxV - Mgblip1.wav,1223725386,1623679740,13568,b72fabb3b6609dea9b2c11ceb85c7504,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,6762,153.333,0.331284,-17.6157,0.219543,0.99157,0.0,0.570148,0.170397,-0.0114236,0.0180342,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - E-TOM.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland JD-990/MaxV - E-TOM.wav,MaxV - E-TOM.wav,1223725380,1623679739,126798,393f8b0707e67d959fe5440d96c363d6,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,223,63377,1437.12,0.27373,-7.35038,0.887177,0.916566,0.0,0.434457,0.478658,-0.0359016,0.0102877,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Mutepand.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland MC303/MaxV - Mutepand.wav,MaxV - Mutepand.wav,1223725386,1623679740,14440,c7d56522f83357fa07766e270caca38b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,1,7198,163.22,0.539035,-20.8417,0.189209,0.931258,0.0,0.848097,0.304842,0.0753896,-0.0240051,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland R-5/R-5 Electronic Kick.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Roland R-5/R-5 Electronic Kick.wav,R-5 Electronic Kick.wav,1223725386,1623679740,25272,d902db3212969b04ed1b92d906376658,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,12614,286.032,0.171444,-8.98554,0.999969,0.99009,0.0,0.211455,0.471051,-0.00821866,-0.00914926,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiC 014.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiC 014.wav,QuasiC 014.wav,1223725378,1623679738,49154,c44b64d49f129e80dda37f2b882fa2cf,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,24555,556.803,0.65155,-4.5869,0.81543,0.593934,0.0,0.965091,0.3755,0.0697688,0.0113681,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 049.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Quasimidi 309/QuasiB 049.wav,QuasiB 049.wav,1223725378,1623679738,59954,602270980da36cafda9300b3d108efbc,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,29955,679.252,0.524112,-13.813,1.0,0.992585,0.000865232,0.375023,0.186033,-0.0496833,0.0092962,Perc,0,,wav
